日期,股票代码,开盘,收盘,最高,最低,volume,amount,振幅,涨跌幅,涨跌额,换手率,cpi_yoy,cpi_mom,m2_yoy,lpr_1y,lpr_5y,ma5,ma5_change,ma10,ma10_change,ma20,ma20_change,ma60,ma60_change,macd,macd_signal,macd_hist,rsi,bb_mid,bb_upper,bb_lower,bb_width,atr,return_1d,return_3d,return_5d,pe_ratio,pb_ratio,roe,debt_ratio,future_5d_close,future_5d_return,target_class
2021-01-18 00:00:00,600900,15.8,15.7,15.85,15.58,398756,761753616.0,1.71,-0.63,-0.1,0.18,-0.3,1.0,9.4,,,15.811999999999998,-2.220446049250313e-16,15.782999999999998,0.001268794011292096,,,,,0.08095768113689061,0.0690867729532352,0.01187090818365541,,,,,,0.34863083435721093,-0.006329113924050778,-0.019975031210986316,0.0,13.47061347061347,2.058309738309738,15.28,46.0982,15.5,-0.012738853503184669,2
2021-01-19 00:00:00,600900,15.75,16.0,16.08,15.72,497345,960033776.0,2.29,1.91,0.3,0.22,-0.3,1.0,9.4,,,15.86,0.0030356691120669854,15.833999999999998,0.003231324843185668,,,,,0.09603786482353449,0.07447699132729507,0.02156087349623942,,,,,,0.35087148904598153,0.019108280254777066,0.013941698352344822,0.015228426395939021,13.728013728013728,2.0976404976404974,15.28,46.0982,15.59,-0.02562500000000001,1
2021-01-20 00:00:00,600900,15.98,15.7,15.98,15.65,366506,701133984.0,2.06,-1.88,-0.3,0.16,,,,3.85,4.65,15.796000000000001,-0.004035308953341588,15.822999999999999,-0.0006947075912592249,,,,,0.08282675101878567,0.0761469432655932,0.0066798077531924765,,,,,,0.3508092398284114,-0.018750000000000044,-0.006329113924050778,-0.019975031210986316,13.47061347061347,2.058309738309738,15.28,46.0982,15.76,0.0038216560509554457,2
2021-01-21 00:00:00,600900,15.65,15.73,15.79,15.61,375611,716129856.0,1.15,0.19,0.03,0.17,,,,3.85,4.65,15.786000000000001,-0.0006330716637122924,15.812999999999999,-0.0006319914049168762,,,,,0.0739254310746773,0.07570264082741002,-0.0017772097527327113,55.72139303482586,,,,,0.3386085798406677,0.0019108280254778176,0.0019108280254778176,-0.003168567807350975,13.496353496353496,2.062242814242814,15.28,46.0982,16.6,0.055308328035600825,4
2021-01-22 00:00:00,600900,15.65,15.51,15.69,15.5,283489,536911776.0,1.21,-1.4,-0.22,0.12,,,,3.85,4.65,15.728,-0.003674141644495199,15.770000000000001,-0.002719281603743573,,,,,0.04855914985265919,0.07027394263245985,-0.021714792779800665,50.22421524663676,,,,,0.3308508241377629,-0.013986013986014068,-0.030625000000000013,-0.018354430379746933,13.307593307593308,2.0334002574002574,15.28,46.0982,16.28,0.04964539007092207,3
2021-01-25 00:00:00,600900,15.49,15.5,15.62,15.1,469841,879646784.0,3.35,-0.06,-0.01,0.21,,,,3.85,4.65,15.687999999999999,-0.0025432349949136013,15.75,-0.0012682308180089752,,,,,0.02733418137555077,0.06168599038107804,-0.03435180900552727,50.22421524663676,,,,,0.3443614795564941,-0.0006447453255963298,-0.01273885350318471,-0.01273885350318471,13.2990132990133,2.032089232089232,15.28,46.0982,16.03,0.034193548387096845,3
2021-01-26 00:00:00,600900,15.37,15.59,15.65,15.28,340665,643811568.0,2.39,0.58,0.09,0.15,,,,3.85,4.65,15.606,-0.005226925038245733,15.732999999999999,-0.0010793650793651244,,,,,0.017572919105729667,0.05286337612600837,-0.0352904570202787,44.49999999999999,,,,,0.34619280244531603,0.005806451612903274,-0.008900190718372558,-0.02562500000000001,13.376233376233376,2.0438884598884597,15.28,46.0982,16.11,0.03335471456061575,3
2021-01-27 00:00:00,600900,15.61,15.76,15.84,15.58,395829,758079600.0,1.67,1.09,0.17,0.17,,,,3.85,4.65,15.618,0.0007689350249904248,15.707000000000003,-0.0016525773851138181,,,,,0.023286198876030895,0.04694794067601287,-0.023661741799981977,48.372093023255815,,,,,0.340036173699222,0.010904425914047389,0.01611863313990969,0.003821656050955413,13.522093522093522,2.06617589017589,15.28,46.0982,16.08,0.020304568527918686,3
2021-01-28 00:00:00,600900,16.15,16.6,16.86,15.96,1090973,2164578640.0,5.71,5.33,0.84,0.48,,,,3.85,4.65,15.792000000000002,0.011140991164041658,15.789000000000001,0.005220602279238484,,,,,0.09450559244107204,0.05645947102902471,0.03804612141204733,61.458333333333336,,,,,0.3943193041492775,0.05329949238578702,0.07096774193548394,0.05530832803560082,14.242814242814244,2.1763020163020164,15.28,46.0982,16.12,-0.02891566265060243,1
2021-01-29 00:00:00,600900,16.4,16.28,16.75,16.0,707728,1399077904.0,4.52,-1.93,-0.32,0.31,,,,3.85,4.65,15.946000000000002,0.009751773049645474,15.837,0.0030400912027359617,15.8,,,,0.12370021027760103,0.06990761887873997,0.053792591398861056,59.7972972972973,15.8,16.347184179518916,15.252815820481084,0.06926382019226783,0.4197250681386148,-0.01927710843373498,0.04425914047466328,0.04964539007092217,13.96825396825397,2.1343492063492064,15.28,46.0982,16.03,-0.015356265356265355,2
2021-02-01 00:00:00,600900,16.4,16.03,16.4,15.92,1320647,2579449456.0,2.95,-1.54,-0.25,0.58,-0.2,0.6,10.1,,,16.052,0.006647435093440235,15.870000000000001,0.002083727978783978,15.8265,0.0016772151898734045,,,0.12522077741131987,0.08097025058525596,0.04425052682606391,54.28571428571429,15.8265,16.36375520741519,15.289244792584812,0.06789311691342852,0.42403042041442796,-0.01535626535626533,0.017131979695431454,0.03419354838709676,13.753753753753754,2.1015735735735737,15.28,46.0982,16.1,0.004366812227074253,2
2021-02-02 00:00:00,600900,16.28,16.11,16.37,15.91,1346334,2629777856.0,2.87,0.5,0.08,0.59,-0.2,0.6,10.1,,,16.156,0.006478943433839923,15.881,0.0006931316950220534,15.857499999999998,0.001958740087827371,,,0.13136685391310543,0.09104957125082586,0.040317282662279574,51.515151515151516,15.857499999999998,16.384452509594954,15.330547490405044,0.06646098181869213,0.42659967609911176,0.004990642545227519,-0.029518072289156705,0.03335471456061567,13.822393822393822,2.112061776061776,15.28,46.0982,15.88,-0.014276846679081233,2
2021-02-03 00:00:00,600900,16.2,16.08,16.32,15.93,928920,1810742304.0,2.42,-0.19,-0.03,0.41,-0.2,0.6,10.1,,,16.220000000000002,0.003961376578361264,15.919,0.0023927964233989574,15.870999999999999,0.0008513321772032345,,,0.13229193545823215,0.09929804409230711,0.03299389136592504,55.43478260869562,15.870999999999999,16.40659214647754,15.335407853522456,0.0674931820902957,0.42398541352060387,-0.0018621973929237035,-0.012285012285012442,0.02030456852791862,13.796653796653795,2.1081287001286997,15.28,46.0982,16.29,0.013059701492537368,2
2021-02-04 00:00:00,600900,15.95,16.12,16.18,15.9,962142,1873001392.0,1.74,0.25,0.04,0.42,-0.2,0.6,10.1,,,16.124000000000002,-0.0059186189889025576,15.958000000000002,0.0024499026320750072,15.885499999999999,0.0009136160292357864,,,0.13469999723337978,0.10637843472052165,0.028321562512858126,55.75539568345322,15.885499999999999,16.432009498159864,15.338990501840133,0.06880608078560521,0.413700741126275,0.0024875621890549926,0.005614472863381126,-0.028915662650602414,13.830973830973832,2.1133728013728015,15.28,46.0982,16.23,0.006823821339950337,2
2021-02-05 00:00:00,600900,16.13,16.03,16.26,15.94,542690,1056400608.0,1.99,-0.56,-0.09,0.24,-0.2,0.6,10.1,,,16.074,-0.0031009675018606186,16.009999999999998,0.0032585537034712786,15.89,0.0002832772024803365,,,0.1278721254363191,0.11067717286368114,0.01719495257263795,55.95667870036103,15.89,16.439870798221584,15.340129201778415,0.06920966623305025,0.40700783104582694,-0.005583126550868456,-0.00496585971446295,-0.01535626535626533,13.753753753753754,2.1015735735735737,15.28,46.0982,16.58,0.034310667498440243,3
2021-02-08 00:00:00,600900,16.06,16.1,16.63,16.03,764771,1499130384.0,3.74,0.44,0.07,0.34,-0.2,0.6,10.1,,,16.088,0.0008709717556301122,16.07,0.0037476577139290423,15.910000000000002,0.0012586532410321372,,,0.12664946661598542,0.113871631614142,0.012777835001843416,51.96850393700789,15.910000000000002,16.459870798221587,15.360129201778417,0.06912266476701258,0.42079298597112486,0.004366812227074357,0.0012437810945276073,0.004366812227074357,13.813813813813816,2.110750750750751,15.28,46.0982,16.16,0.0037267080745340816,2
2021-02-09 00:00:00,600900,16.13,15.88,16.22,15.63,686257,1321462128.0,3.66,-1.37,-0.22,0.3,-0.2,0.6,10.1,,,16.042,-0.0028592739930382027,16.099,0.0018046048537647685,15.916000000000002,0.00037712130735378935,,,0.10669838672408893,0.11243698263613139,-0.0057385959120424546,53.65853658536587,15.916000000000002,16.461581293088777,15.370418706911225,0.06855758897823269,0.4328792012589015,-0.013664596273291973,-0.01488833746898266,-0.014276846679081245,13.625053625053626,2.081908193908194,15.28,46.0982,16.33,0.02833753148614594,3
2021-02-10 00:00:00,600900,15.89,16.29,16.39,15.83,728873,1428002528.0,3.53,2.58,0.41,0.32,-0.2,0.6,10.1,,,16.084,0.0026181274155341328,16.151999999999997,0.003292129945959177,15.929499999999999,0.0008482030660967865,,,0.12255781545010613,0.11446114919892635,0.008096666251179788,59.859154929577436,15.929499999999999,16.498764530129147,15.360235469870853,0.07147299414660187,0.44195925831183713,0.02581863979848853,0.016219588271989993,0.013059701492537323,13.976833976833976,2.1356602316602316,15.28,46.0982,16.21,-0.0049109883364025966,2
2021-02-18 00:00:00,600900,16.43,16.23,16.55,16.12,700009,1376318416.0,2.64,-0.37,-0.06,0.31,-0.2,0.6,10.1,,,16.106,0.0013678189505099692,16.115000000000002,-0.0022907379891032864,15.952000000000002,0.001412473712294915,,,0.12880029874883903,0.11732897910890888,0.011471319639930144,63.43283582089553,15.952000000000002,16.53185842192184,15.372141578078162,0.07270040395208607,0.4411050255752773,-0.0036832412523019054,0.00807453416149051,0.006823821339950298,13.925353925353926,2.1277940797940795,15.28,46.0982,16.4,0.01047443006777561,2
2021-02-19 00:00:00,600900,16.25,16.58,16.7,16.18,907885,1802875280.0,3.2,2.16,0.35,0.4,-0.2,0.6,10.1,,,16.216,0.006829752887122842,16.145,0.0018616196090597281,15.991,0.002444834503510407,,,0.16014355149002313,0.12589189358513175,0.034251657904891375,67.88079470198673,15.991,16.62974548098103,15.35225451901897,0.07988812219136131,0.4467403808913289,0.02156500308071463,0.044080604534004975,0.03431066749844014,14.225654225654225,2.1736799656799652,15.28,46.0982,16.35,-0.013872135102532985,2
2021-02-22 00:00:00,600900,16.56,16.16,16.56,16.1,844349,1658999344.0,2.77,-2.53,-0.42,0.37,,,,3.85,4.65,16.228,0.0007400098667982302,16.157999999999998,0.0008052028491791763,16.014000000000003,0.0014383090488401251,,,0.14937095974604908,0.13058770681731524,0.01878325292873384,58.50746268656717,16.014000000000003,16.64165729838068,15.386342701619327,0.07838857229682475,0.4491160679705195,-0.02533172496984304,-0.007980356046654369,0.003726708074534013,13.865293865293866,2.1186169026169024,15.28,46.0982,16.27,0.006806930693069271,2
2021-02-23 00:00:00,600900,16.2,16.33,16.51,16.16,681307,1347067312.0,2.17,1.05,0.17,0.3,,,,3.85,4.65,16.317999999999998,0.005545969928518302,16.18,0.001361554647852481,16.0305,0.0010303484451104072,,,0.15278991539112852,0.1350281485320779,0.01776176685905062,58.50746268656715,16.0305,16.67376388135246,15.387236118647538,0.08025499907706701,0.4420363488297682,0.010519801980197974,0.006161429451632561,0.02833753148614604,14.01115401115401,2.1409043329043325,15.28,46.0982,16.35,0.0012247397428048455,2
2021-02-24 00:00:00,600900,16.46,16.21,16.47,16.1,605476,1190786928.0,2.27,-0.73,-0.12,0.27,,,,3.85,4.65,16.302,-0.000980512317685922,16.193,0.0008034610630409666,16.056,0.0015907176943952273,,,0.1441547391541853,0.1368534666564994,0.007301272497685918,42.58555133079845,16.056,16.68436127724172,15.427638722758282,0.07827121041874929,0.4368908953419275,-0.007348438456827755,-0.02231604342581406,-0.0049109883364025775,13.908193908193908,2.1251720291720293,15.28,46.0982,16.63,0.0259099321406538,3
2021-02-25 00:00:00,600900,16.26,16.4,16.52,16.2,653498,1292211904.0,1.97,1.17,0.19,0.29,,,,3.85,4.65,16.336,0.0020856336645809215,16.220999999999997,0.0017291422219474217,16.0895,0.002086447433981009,,,0.150903193792999,0.13966341208379932,0.011239781709199675,52.39999999999995,16.0895,16.71611916579959,15.462880834200412,0.07789168908910643,0.428541545674647,0.01172115977791477,0.014851485148514865,0.010474430067775709,14.07121407121407,2.1500815100815096,15.28,46.0982,16.87,0.028658536585366004,3
2021-02-26 00:00:00,600900,16.25,16.35,16.59,16.21,688626,1365331968.0,2.32,-0.3,-0.05,0.3,,,,3.85,4.65,16.29,-0.002815866797257538,16.253,0.00197275137167896,16.1315,0.0026103980857079545,,,0.15048214607363164,0.14182715888176578,0.00865498719186586,56.95652173913048,16.1315,16.704920943938546,15.558079056061452,0.071093319770455,0.42507429241217215,-0.0030487804878046587,0.0012247397428049034,-0.013872135102532934,14.02831402831403,2.1435263835263836,15.28,46.0982,16.8,0.027522935779816467,3
2021-03-01 00:00:00,600900,16.4,16.27,16.43,16.15,478552,941857568.0,1.71,-0.49,-0.08,0.21,0.4,-0.5,9.4,,,16.312,0.0013505217925109392,16.27,0.0010459607457085074,16.17,0.0023866348448688957,,,0.14205560274849915,0.14187284765511246,0.00018275509338669393,53.47826086956524,16.17,16.662597839600377,15.677402160399629,0.06092737657394855,0.4147118429541599,-0.004892966360856343,0.0037014188772361845,0.0068069306930693685,13.95967395967396,2.133038181038181,15.28,46.0982,16.8,0.032575291948371304,3
2021-03-02 00:00:00,600900,16.3,16.35,16.68,16.22,576782,1142046336.0,2.83,0.49,0.08,0.25,0.4,-0.5,9.4,,,16.316,0.00024521824423717753,16.317,0.002888752304855524,16.208,0.002350030921459245,,,0.14021650922882856,0.14154157996985567,-0.0013250707410271123,55.74468085106392,16.208,16.62341862208976,15.792581377910237,0.05126093559844039,0.4179467113145771,0.0049170251997543435,-0.0030487804878046587,0.0012247397428049034,14.02831402831403,2.1435263835263836,15.28,46.0982,16.85,0.030581039755351678,3
2021-03-03 00:00:00,600900,16.33,16.63,16.65,16.29,562498,1119455968.0,2.2,1.71,0.28,0.25,0.4,-0.5,9.4,,,16.4,0.005148320666830131,16.351,0.0020837163694304994,16.2515,0.0026838598223100085,,,0.15951389739172228,0.145136043454229,0.014377853937493273,59.84555984555986,16.2515,16.651303899299077,15.851696100700924,0.049202092028314486,0.413807660506393,0.01712538226299687,0.01712538226299687,0.025909932140653735,14.268554268554269,2.180235092235092,15.28,46.0982,16.5,-0.007817197835237464,2
2021-03-04 00:00:00,600900,16.52,16.87,17.18,16.52,920436,1858368672.0,3.97,1.44,0.24,0.4,0.4,-0.5,9.4,,,16.494,0.005731707317073287,16.415,0.003914133692128896,16.264999999999997,0.0008306925514565133,,,0.191960410654481,0.15450091689427942,0.03745949376020158,65.32846715328473,16.264999999999997,16.72764684724222,15.802353152757776,0.05688863784103556,0.43139282761307923,0.014431749849669329,0.03687768899815613,0.02865853658536599,14.474474474474476,2.2116996996997,15.28,46.0982,16.8,-0.004149377593361012,2
2021-03-05 00:00:00,600900,16.75,16.8,16.92,16.34,641375,1287399216.0,3.44,-0.41,-0.07,0.28,0.4,-0.5,9.4,,,16.584000000000003,0.0054565296471447144,16.437,0.0013402375875724015,16.291,0.001598524438979565,,,0.20960983944263134,0.1655227014039498,0.04408713803868153,62.77372262773727,16.291,16.811966712746106,15.770033287253893,0.06395761006029171,0.44200762564071655,-0.004149377593360981,0.02752293577981657,0.02752293577981657,14.414414414414415,2.2025225225225227,15.28,46.0982,17.92,0.06666666666666672,4
2021-03-08 00:00:00,600900,16.73,16.8,17.12,16.63,781755,1581226496.0,2.92,0.0,0.0,0.34,0.4,-0.5,9.4,,,16.69,0.006391702846116676,16.500999999999998,0.0038936545598342587,16.3295,0.002363268062120172,,,0.22104902337132515,0.17662796579742487,0.044421057573900274,68.25396825396834,16.3295,16.882100550507385,15.776899449492616,0.06768125790837252,0.4454356523806655,0.0,0.010222489476849228,0.03257529194837128,14.414414414414415,2.2025225225225227,15.28,46.0982,17.54,0.044047619047618954,3
2021-03-09 00:00:00,600900,16.89,16.85,17.68,16.7,1266228,2593858912.0,5.83,0.3,0.05,0.56,0.4,-0.5,9.4,,,16.79,0.005991611743559,16.553,0.00315132416217212,16.366500000000002,0.0022658379007318707,,,0.23148087376136672,0.18759854739021325,0.04388232637115347,62.96296296296308,16.366500000000002,16.955138929628088,15.777861070371918,0.07193216993591606,0.48361882006776086,0.0029761904761904656,-0.0011855364552459946,0.030581039755351647,14.457314457314459,2.209077649077649,15.28,46.0982,17.51,0.03916913946587538,3
2021-03-10 00:00:00,600900,16.61,16.5,16.87,16.41,898496,1798799280.0,2.73,-2.08,-0.35,0.4,0.4,-0.5,9.4,,,16.764,-0.001548540798094078,16.582,0.0017519482873196157,16.3875,0.001283108789295051,,,0.2090957893232357,0.19189799577681776,0.017197793546417928,55.510204081632665,16.3875,16.962922041909938,15.812077958090061,0.07022694638107561,0.4819317614914923,-0.020771513353115778,-0.017857142857142905,-0.007817197835237488,14.157014157014157,2.163191763191763,15.28,46.0982,17.02,0.03151515151515149,3
2021-03-11 00:00:00,600900,16.55,16.8,16.95,16.51,785445,1585833264.0,2.67,1.82,0.3,0.35,0.4,-0.5,9.4,,,16.75,-0.0008351228823669787,16.622000000000003,0.0024122542515983003,16.4215,0.002074752097635635,,,0.2131063836885403,0.19613967335916227,0.01696671032937802,54.58333333333339,16.4215,17.010567952473735,15.83243204752627,0.07174350119949247,0.4796509213849571,0.0181818181818183,0.0,-0.004149377593360981,14.414414414414415,2.2025225225225227,15.28,46.0982,17.03,0.013690476190476215,2
2021-03-12 00:00:00,600900,16.86,17.92,18.57,16.81,2075046,4388789504.0,10.48,6.67,1.12,0.91,0.4,-0.5,9.4,,,16.974,0.013373134328358294,16.779,0.009445313440018976,16.516,0.005754650914958859,,,0.3031647538187485,0.21754468945107952,0.085620064367669,78.3870967741936,16.516,17.381950041101813,15.650049958898185,0.10486195702371207,0.571818712714603,0.06666666666666665,0.06350148367952513,0.06666666666666665,15.375375375375377,2.3493573573573574,15.28,46.0982,17.07,-0.04743303571428579,1
2021-03-15 00:00:00,600900,17.92,17.54,18.32,17.35,1227062,2601761552.0,5.41,-2.12,-0.38,0.54,0.4,-0.5,9.4,,,17.122,0.00871921762695882,16.906,0.007568985040824705,16.588,0.0043594090578833455,,,0.3399550466122889,0.24202676088332142,0.0979282857289675,68.27794561933536,16.588,17.54317647859607,15.632823521403933,0.11516475507548449,0.6002602332349884,-0.021205357142857317,0.06303030303030299,0.04404761904761889,15.049335049335049,2.2995383955383955,15.28,46.0982,17.81,0.015393386545039885,2
2021-03-16 00:00:00,600900,17.54,17.51,17.7,17.26,763410,1591292080.0,2.51,-0.17,-0.03,0.34,0.4,-0.5,9.4,,,17.254,0.0077093797453569035,17.022,0.006861469300839973,16.6695,0.00491319025801773,,,0.3625120561045243,0.266123819927562,0.0963882361769623,70.1863354037267,16.6695,17.648188166024205,15.690811833975795,0.11742261807783139,0.5888130737182034,-0.0017103762827820335,0.042261904761904834,0.0391691394658753,15.023595023595025,2.2956053196053197,15.28,46.0982,17.57,0.0034266133637920453,2
2021-03-17 00:00:00,600900,17.57,17.02,17.6,16.95,801671,1646898544.0,3.71,-2.8,-0.49,0.35,0.4,-0.5,9.4,,,17.358,0.006027587805726098,17.061,0.0022911526260134263,16.706,0.002189627763280244,,,0.3369654161784439,0.2802921391777384,0.05667327700070551,58.80681818181818,16.706,17.679531823068125,15.732468176931873,0.11654876368587645,0.5931835684526175,-0.027984009137635768,-0.05022321428571441,0.031515151515151496,14.603174603174603,2.231365079365079,15.28,46.0982,17.38,0.02115158636897764,3
2021-03-18 00:00:00,600900,17.01,17.03,17.23,16.83,709283,1448606336.0,2.35,0.06,0.01,0.31,0.4,-0.5,9.4,,,17.404000000000003,0.0026500748934210616,17.076999999999998,0.0009378113826854495,16.746000000000002,0.0023943493355682577,,,0.3139079015220787,0.28701529164660644,0.026892609875472262,59.7701149425287,16.746000000000002,17.702779686459266,15.789220313540737,0.11426963889397641,0.5793847421345736,0.000587544065804968,-0.029076396807297455,0.013690476190476142,14.611754611754613,2.232676104676105,15.28,46.0982,17.66,0.036993540810334645,3
2021-03-19 00:00:00,600900,16.87,17.07,17.28,16.76,674779,1380768944.0,3.05,0.23,0.04,0.3,0.4,-0.5,9.4,,,17.233999999999998,-0.00976786945529795,17.104000000000003,0.0015810739591266554,16.770500000000002,0.0014630359488831957,,,0.2954564823295165,0.2887035297831885,0.006752952546328017,61.627906976744164,16.770500000000002,17.7344496601838,15.806550339816205,0.11495777230062273,0.5751429748392469,0.0023487962419259656,-0.025128498001142252,-0.04743303571428581,14.646074646074647,2.2379202059202057,15.28,46.0982,17.43,0.021089630931458665,3
2021-03-22 00:00:00,600900,17.06,17.81,17.94,17.05,1019533,2144527184.0,5.21,4.34,0.74,0.45,,,,3.85,4.65,17.288,0.0031333410699780906,17.205000000000002,0.005905051449953236,16.853,0.004919352434334057,,,0.3366645558130692,0.2982957349891646,0.03836882082390458,67.80487804878044,16.853,17.87748138356107,15.828518616438936,0.1215785181939199,0.5976327623507294,0.043350908025776125,0.046415981198589806,0.015393386545039967,15.28099528099528,2.3349360789360785,15.28,46.0982,17.86,0.0028074115665356943,2
2021-03-23 00:00:00,600900,17.75,17.57,18.04,17.39,887931,1873830704.0,3.65,-1.35,-0.24,0.39,,,,3.85,4.65,17.3,0.0006941230911614582,17.277,0.004184829991281447,16.915,0.0036788702308192534,,,0.3459681512111459,0.3078302182335609,0.038137932977585,61.576354679802954,16.915,17.956163316983275,15.873836683016723,0.12310532864123869,0.6013732793256772,-0.013475575519371064,0.03170874926600109,0.0034266133637921303,15.075075075075075,2.3034714714714712,15.28,46.0982,18.04,0.02675014228799083,3
2021-03-24 00:00:00,600900,17.55,17.38,17.63,17.18,654499,1359899584.0,2.56,-1.08,-0.19,0.29,,,,3.85,4.65,17.372,0.004161849710982546,17.365000000000002,0.005093476876772751,16.9735,0.0034584688146617193,,,0.3341579407542419,0.31309576273769707,0.021062178016544808,56.35910224438899,16.9735,17.978734196331246,15.968265803668755,0.11844748535437537,0.590560902230986,-0.01081388730791133,0.018160515524311638,0.021151586368977737,14.912054912054911,2.2785619905619905,15.28,46.0982,18.04,0.037974683544303806,3
2021-03-25 00:00:00,600900,17.4,17.66,17.67,17.24,505230,1057457888.0,2.47,1.61,0.28,0.22,,,,3.85,4.65,17.497999999999998,0.007253050886483869,17.451,0.00495249064209613,17.0365,0.003711668188646877,,,0.34343304149878406,0.31916321848991447,0.024269823008869595,60.189573459715625,17.0365,18.048309738719915,16.024690261280085,0.11878140917675754,0.5790922663573443,0.016110471806674465,-0.0084222346996069,0.03699354081033457,15.152295152295153,2.315270699270699,15.28,46.0982,18.23,0.03227633069082674,3
2021-03-26 00:00:00,600900,17.5,17.43,17.76,17.36,619995,1298506384.0,2.27,-1.3,-0.23,0.27,,,,3.85,4.65,17.57,0.004114755972111306,17.402,-0.0028078620136381405,17.0905,0.003169665130748678,,,0.3284385131191634,0.3210182774157643,0.007420235703399114,57.07865168539324,17.0905,18.062540176774192,16.118459823225805,0.11375210517822104,0.5662999616175342,-0.013023782559456465,-0.007968127490039834,0.02108963093145877,14.954954954954955,2.285117117117117,15.28,46.0982,17.72,0.016637980493402132,2
